,age,best_estimate_liabilities,death_prob,discount_rate,expected_benefit,expected_premium,forward_rate,projection_year,pv_expected_benefit,pv_expected_premium,survival_rate,yearly_forward_rate,yearly_spot_rate,t,r
910,107,0.0,1.0,0.9971538932726206,0.0,0.0,0.002854230171070782,76,0.0,0.0,0.0,0.03479358814520084,0.02953,910,1
911,107,0.0,1.0,0.9971538932726206,0.0,0.0,0.002854230171070782,76,0.0,0.0,0.0,0.03479358814520084,0.02953,911,1
912,108,0.0,1.0,0.9971538932726206,0.0,0.0,0.002854230171070782,76,0.0,0.0,0.0,0.03479358814520084,0.02953,912,1
913,108,0.0,1.0,0.9972047688503247,0.0,0.0,0.002803066368102014,77,0.0,0.0,0.0,0.034160246387918924,0.02959,913,1
914,108,0.0,1.0,0.9972047688503247,0.0,0.0,0.002803066368102014,77,0.0,0.0,0.0,0.034160246387918924,0.02959,914,1
915,108,0.0,1.0,0.9972047688503247,0.0,0.0,0.002803066368102014,77,0.0,0.0,0.0,0.034160246387918924,0.02959,915,1
916,108,0.0,1.0,0.9972047688503247,0.0,0.0,0.002803066368102014,77,0.0,0.0,0.0,0.034160246387918924,0.02959,916,1
917,108,0.0,1.0,0.9972047688503247,0.0,0.0,0.002803066368102014,77,0.0,0.0,0.0,0.034160246387918924,0.02959,917,1
918,108,0.0,1.0,0.9972047688503247,0.0,0.0,0.002803066368102014,77,0.0,0.0,0.0,0.034160246387918924,0.02959,918,1
919,108,0.0,1.0,0.9972047688503247,0.0,0.0,0.002803066368102014,77,0.0,0.0,0.0,0.034160246387918924,0.02959,919,1
920,108,0.0,1.0,0.9972047688503247,0.0,0.0,0.002803066368102014,77,0.0,0.0,0.0,0.034160246387918924,0.02959,920,1
921,108,0.0,1.0,0.9972047688503247,0.0,0.0,0.002803066368102014,77,0.0,0.0,0.0,0.034160246387918924,0.02959,921,1
922,108,0.0,1.0,0.9972047688503247,0.0,0.0,0.002803066368102014,77,0.0,0.0,0.0,0.034160246387918924,0.02959,922,1
923,108,0.0,1.0,0.9972047688503247,0.0,0.0,0.002803066368102014,77,0.0,0.0,0.0,0.034160246387918924,0.02959,923,1
924,109,0.0,1.0,0.9972047688503247,0.0,0.0,0.002803066368102014,77,0.0,0.0,0.0,0.034160246387918924,0.02959,924,1
925,109,0.0,1.0,0.9971951051724642,0.0,0.0,0.0028127843919276696,78,0.0,0.0,0.0,0.03428051562039758,0.02965,925,1
926,109,0.0,1.0,0.9971951051724642,0.0,0.0,0.0028127843919276696,78,0.0,0.0,0.0,0.03428051562039758,0.02965,926,1
927,109,0.0,1.0,0.9971951051724642,0.0,0.0,0.0028127843919276696,78,0.0,0.0,0.0,0.03428051562039758,0.02965,927,1
928,109,0.0,1.0,0.9971951051724642,0.0,0.0,0.0028127843919276696,78,0.0,0.0,0.0,0.03428051562039758,0.02965,928,1
929,109,0.0,1.0,0.9971951051724642,0.0,0.0,0.0028127843919276696,78,0.0,0.0,0.0,0.03428051562039758,0.02965,929,1
930,109,0.0,1.0,0.9971951051724642,0.0,0.0,0.0028127843919276696,78,0.0,0.0,0.0,0.03428051562039758,0.02965,930,1
